valor,cep,cidade,bairro,logradouro,categoria,area,qtde_quartos,qtde_vagas,qtde_banheiros
875000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,153,3,4,4
850000,69058580,Manaus,Flores,Rua Marquês de Tamandaré,Apartamentos,218,3,2,2
560000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Apartamentos,95,3,2,2
2300000,69041010,Manaus,Tarumã,Avenida do Turismo,Casas,800,4,5,5
950000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,165,4,3,3
200000,69098030,Manaus,Novo Aleixo,Rua Capitólio,Casas,236,2,2,1
1500000,69090786,Manaus,Cidade Nova,Rua Ararangua,Casas,0,4,2,4
210000,null,null,null,null,Apartamentos,60,2,1,1
500000,69093770,Manaus,Colônia Santo Antônio,Avenida Max Teixeira - até 2999 - lado ímpar,Apartamentos,95,3,2,3
2600000,69037225,Manaus,Ponta Negra,Avenida José Augusto Loureiro,Casas,335,4,4,5
850000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,149,3,2,2
null,69058360,Manaus,Flores,Rua Santo Antenodoro,Casas,250,3,2,4
125000,69058190,Manaus,Flores,Rua Barão de Jucuí,Casas,350,3,3,2
299999,69058810,Manaus,Flores,Rua Visconde de Utinga,Casas,60,2,2,1
750000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,150,4,3,2
1500000,69041460,Manaus,Tarumã,Rua Sino Azul,Casas,198,3,4,4
290000,69093770,Manaus,Colônia Santo Antônio,Avenida Max Teixeira - até 2999 - lado ímpar,Apartamentos,66,2,1,2
115,69045210,Manaus,Planalto,Rua Varsóvia,Apartamentos,43,2,1,1
270130,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,70,2,2,2
250000,69050190,Manaus,Parque 10 de Novembro,Rua Sophia Gonçalves,Apartamentos,130,3,1,3
1070000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,140,4,2,4
2300000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,500,4,4,5
280000,69086110,Manaus,São José Operário,Rua Rio Traina,Casas,400,5,2,3
160247,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,80,2,2,2
795000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Apartamentos,133,4,2,4
145000,69093320,Manaus,Colônia Santo Antônio,Rua General Fiuza de Castro,Apartamentos,224,5,3,5
1290000,69057040,Manaus,Adrianópolis,Rua Salvador,Casas,115,3,2,2
250000,69028390,Manaus,Flores,Rua Uirapuru,Casas,90,3,2,1
155000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Apartamentos,42,2,1,1
36000,69028000,Manaus,Flores,Rua Espanha,Casas,null,3,null,null
140000,69054050,Manaus,Parque 10 de Novembro,Rua Márcio Figueiredo,Apartamentos,45,2,null,1
155000,69093112,Manaus,Monte das Oliveiras,Rua Yarapé,Casas,null,2,1,3
375000,69054672,Manaus,Parque 10 de Novembro,Rua Misushiro,Apartamentos,63,2,1,1
600000,69077580,Manaus,Japiim,Avenida Rio Negro,Casas,119,3,4,3
250000,69092030,Manaus,Nova Cidade,Rua Monte Buri,Casas,90,2,2,3
700000,null,null,null,null,Casas,156,4,2,4
170000,69015470,Manaus,Colônia Terra Nova,Rua Monte dos Anjos,Casas,10000,5,3,4
260000,69046280,Manaus,Alvorada,Travessa Doutor Aurélio Pinheiro,Casas,250,3,2,3
180000,69088167,Manaus,Jorge Teixeira,Rua Peritiba,Casas,null,5,2,3
280127,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,90,3,2,2
2400000,69057070,Manaus,Adrianópolis,Rua Teresina,Apartamentos,260,4,3,5
690000,69049570,Manaus,Redenção,Rua Mário Sahdo,Casas,450,5,4,2
175000,69044590,Manaus,Planalto,Rua Fulvio Pennanchi,Apartamentos,38,2,1,1
68500,69053110,Manaus,Nossa Senhora das Graças,Rua Rio Javari,Apartamentos,null,2,1,1
100000,69099762,Manaus,Novo Aleixo,Rua José Romão,Apartamentos,45,2,1,2
290000,69098032,Manaus,Novo Aleixo,Rua Capibaribe,Casas,82,3,null,2
4000000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,800,4,5,5
3500000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,332,4,3,5
630000,69040901,Manaus,Dom Pedro I,Avenida Pedro Teixeira,Apartamentos,101,3,2,2
360000,69020010,Manaus,Centro,Avenida Getúlio Vargas - até 719/720,Apartamentos,96,3,null,2
365000,69058588,Manaus,Novo Aleixo,Rua Ribeiro da Costa,Casas,168,3,2,3
380000,69058828,Manaus,Flores,Rua Jorge Luiz Milani,Apartamentos,65,3,2,2
260000,69080440,Manaus,Coroado,Rua Treze de Maio,Casas,161,4,2,3
87000,69093250,Manaus,Colônia Santo Antônio,Rua Lígia Pinto,Casas,70,2,2,1
375000,69058197,Manaus,Flores,Rua Inácio Bento,Casas,162,2,2,3
2300105,69037107,Manaus,Ponta Negra,Rua Thales Loureiro,Casas,230,4,4,5
370000,69060081,Manaus,Aleixo,Avenida José de Arimatéia,Apartamentos,60,2,1,2
160126,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,70,2,2,2
175000,69099190,Manaus,Novo Aleixo,Rua Ipueiras,Casas,8,4,1,4
350000,null,null,null,null,Casas,220,4,5,3
440000,69040310,Manaus,Dom Pedro I,Rua Massarandubas,Casas,250,3,2,3
350000,69043040,Manaus,Alvorada,Avenida Professora Maria T. Monteiro,Casas,100,3,5,1
1200000,69057002,Manaus,Adrianópolis,Avenida Mário Ypiranga - de 1087/1088 a 2275/2276,Apartamentos,186,3,3,3
670000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Apartamentos,96,3,2,2
790000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,127,3,2,4
180000,69050110,Manaus,Chapada,Conjunto Tocantins,Apartamentos,60,2,1,1
300026,69045000,Manaus,Planalto,Avenida Constantinopla,Casas,80,3,2,2
250000,69097000,Manaus,Cidade Nova,Rua Padre João Ribeiro,Casas,75,2,2,2
750000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Casas,250,3,2,4
165000,69023097,Manaus,Tarumã-Açu,Rua Mutum do Norte,Apartamentos,52,3,1,1
890000,69033000,Manaus,São Jorge,Avenida São Jorge - até 773/774,Apartamentos,113,3,2,3
370000,69054659,Manaus,Parque 10 de Novembro,Rua Pusan,Casas,80,3,2,2
1200000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,300,3,4,3
1150000,69057015,Manaus,Adrianópolis,Avenida Jornalista Umberto Calderaro Filho - até 99997/99998,Apartamentos,180,3,3,4
300000,69038320,Manaus,Lírio do Vale,Rua Jaborandí,Casas,375,3,2,2
990000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,138,3,4,4
230000,69035350,Manaus,Compensa,Avenida Coronel Cyrillo Neves,Apartamentos,57,2,1,2
630000,69040901,Manaus,Dom Pedro I,Avenida Pedro Teixeira,Apartamentos,101,3,2,3
157000,69039110,Manaus,Novo Israel,Rua Tudy Moutinho,Apartamentos,41,2,1,1
370000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,89,3,1,1
100000,69067280,Manaus,Petrópolis,Rua Izabel Motta,Apartamentos,36,1,1,1
120000,69088340,Manaus,Jorge Teixeira,Rua Dom Milton Correa,Casas,70,3,1,2
228000,69037043,Manaus,Ponta Negra,Rua Francisco Loureiro,Apartamentos,55,2,1,1
2700000,69055705,Manaus,Parque 10 de Novembro,Rua Professor Samuel Benchimol,Casas,590,5,4,5
49999,69088102,Manaus,Jorge Teixeira,Rua Papucaia (Até o 651),Casas,20,1,1,1
140000,69095509,Manaus,Cidade Nova,Rua Hortolândia,Casas,null,2,1,1
1750000,69005070,Manaus,Centro,Avenida Floriano Peixoto,Casas,450,4,5,4
350,69090667,Manaus,Nova Cidade,Rua Mar Vermelho (Cj Galiléia I),Casas,null,3,3,4
205000,69049072,Manaus,Da Paz,Rua Jorge Luiz Milani,Apartamentos,42,2,null,1
300000,null,null,null,null,Casas,132,5,null,4
700000,null,null,null,null,Apartamentos,160,3,1,4
395000,69058305,Manaus,Flores,Rua Santa Cruz,Apartamentos,72,2,2,2
270000,69097184,Manaus,Cidade Nova,Rua Alegria,Apartamentos,100,2,2,1
540000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,80,3,2,1
500000,69036800,Manaus,Santo Agostinho,Condomínio Vila Verde,Casas,300,5,2,4
360000,69058562,Manaus,Novo Aleixo,Rua Jorge Martins,Casas,120,3,2,2
400000,69055705,Manaus,Parque 10 de Novembro,Rua Professor Samuel Benchimol,Apartamentos,72,2,1,2
780000,69055000,Manaus,Parque 10 de Novembro,Rua do Comércio,Casas,156,3,4,1
405000,69090343,Manaus,Cidade Nova,Rua Grão-Pará,Casas,540,3,3,4
240000,69099323,Manaus,Cidade de Deus,Rua São Juliano,Casas,250,2,3,2
510000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,72,2,1,2
800000,69041460,Manaus,Tarumã,Rua Sino Azul,Casas,250,3,null,2
200132,69021005,Manaus,Tarumã,Avenida Dona Otília,Apartamentos,70,2,1,1
700000,69055140,Manaus,Parque 10 de Novembro,Rua Doutor Mendonça,Apartamentos,157,3,2,3
56000,69093594,Manaus,Colônia Terra Nova,Rua dos Caldeus,Casas,null,1,null,1
295000,69058833,Manaus,Flores,Rua Dom Jackson D. Rodrigues,Apartamentos,59,2,1,1
520000,69054700,Manaus,Parque 10 de Novembro,Avenida Tancredo Neves - de 1079/1080 a 1859/1860,Casas,140,3,4,3
1100000,69055742,Manaus,Parque 10 de Novembro,Rua Luis de Castro,Apartamentos,140,4,2,2
7500000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,1129,5,0,5
988252,69037061,Manaus,Ponta Negra,Alameda Zaire,Apartamentos,146,2,2,2
105000,69018150,Manaus,Lago Azul,Avenida Comendador José Cruz,Casas,160,2,2,2
550000,69053040,Manaus,Nossa Senhora das Graças,Rua Rio Itannana,Apartamentos,176,4,3,4
266000,69037255,Manaus,Ponta Negra,Avenida Thales Loureiro,Apartamentos,53,2,2,2
150000,69043332,Manaus,Alvorada,Rua Afonso de Taunay,Casas,300,3,3,3
75000,69041010,Manaus,Tarumã,Avenida do Turismo,Apartamentos,41,2,1,1
1300000,69037023,Manaus,Ponta Negra,Alameda Portugal,Casas,470,4,5,4
240000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Apartamentos,65,2,1,2
320000,69080842,Manaus,Coroado,Beco Maranhão,Casas,500,5,3,4
430000,69041010,Manaus,Tarumã,Avenida do Turismo,Casas,250,3,3,3
4700000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,912,4,4,5
850000,69074730,Manaus,Morro da Liberdade,Rua Rosa Rezende,Apartamentos,900,1,5,1
400000,69040180,Manaus,Dom Pedro I,Rua Rodrigues Alves,Casas,300,2,1,2
580000,69021530,Manaus,Tarumã,Rua Jacamim,Casas,304,3,5,3
1,69088697,Manaus,Jorge Teixeira,null,Casas,null,3,1,2
590000,69093015,Manaus,Colônia Santo Antônio,Rua Evaristo Faustino,Apartamentos,92,2,null,3
120000,69099280,Manaus,Novo Aleixo,Rua Inoa,Casas,null,2,2,1
180000,69075155,Manaus,Distrito Industrial I,Avenida Autaz Mirim,Casas,160,3,2,3
399000,69058305,Manaus,Flores,Rua Santa Cruz,Casas,72,2,2,2
850000,69083110,Manaus,Aleixo,Rua Monteiro Lobato,Casas,111,4,2,5
2939925,69057070,Manaus,Adrianópolis,Rua Teresina,Apartamentos,220,4,4,5
410000,69067040,Manaus,Petrópolis,Rua Crisanto Jobim,Casas,200,3,3,3
870000,69041900,Manaus,Tarumã,Avenida Torquato Tapajós,Casas,260,4,4,4
250000,69028340,Manaus,Flores,Rua Bom Pastor,Casas,255,2,5,2
220000,69057040,Manaus,Adrianópolis,Rua Salvador,Apartamentos,45,1,null,1
43000,69022135,Manaus,Tarumã,Rua Moldova,Apartamentos,55,2,1,1
730000,69055035,Manaus,Parque 10 de Novembro,Avenida Darcy Vargas,Apartamentos,180,3,2,4
140000,69092405,Manaus,Nova Cidade,Rua Monte Aconcágua,Casas,200,3,2,2
360000,69058745,Manaus,Novo Aleixo,Rua Rita Teles (Á Claras),Apartamentos,104,3,2,2
650000,69037155,Manaus,Ponta Negra,Rua Mediterrâneo,Casas,160,3,4,1
280000,69098370,Manaus,Novo Aleixo,Rua Castro,Casas,230,5,2,5
380369,69097000,Manaus,Cidade Nova,Rua Padre João Ribeiro,Casas,80,3,2,2
750000,69050020,Manaus,Chapada,Avenida Darcy Vargas,Apartamentos,160,3,2,5
6734250,69057070,Manaus,Adrianópolis,Rua Teresina,Apartamentos,538,5,5,5
120000,69023022,Manaus,Tarumã-Açu,Rua dos Tigres,Apartamentos,42,2,1,1
2000000,69055737,Manaus,Parque 10 de Novembro,Condomínio Parque dos Rios IV,Casas,500,4,null,4
550000,69049000,Manaus,Da Paz,Alameda Santos Dumont,Casas,100,3,5,2
750000,69057580,Manaus,Adrianópolis,Rua René de Nápolis,Casas,397,4,1,5
200046,69021005,Manaus,Tarumã,Avenida Dona Otília,Apartamentos,70,2,2,1
1500000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,162,3,null,4
null,null,null,null,null,null,null,null,null,null
1600000,69057015,Manaus,Adrianópolis,Avenida Jornalista Umberto Calderaro Filho - até 99997/99998,Apartamentos,280,4,4,5
730000,69065070,Manaus,Cachoeirinha,Avenida Maués,Casas,306,4,5,3
1000000,69037057,Manaus,Ponta Negra,Alameda Alaska,Apartamentos,132,4,2,4
950000,69057001,Manaus,Adrianópolis,Avenida Mário Ypiranga - de 438/439 a 1085/1086,Apartamentos,140,4,2,3
36000,69098445,Manaus,Novo Aleixo,Rua Cachoeira do Niágara,Apartamentos,50,2,null,2
1600000,69050580,Manaus,Chapada,Rua Ingrid Bergman (Cj Beverly Hills),Casas,345,5,4,4
195000,69097190,Manaus,Cidade Nova,Travessa Liberal,Casas,300,2,2,2
990000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,160,3,4,3
450000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Apartamentos,149,2,3,4
15000,69095230,Manaus,Cidade Nova,Rua Cajarana,Casas,60,2,null,2
250000,69099133,Manaus,Cidade de Deus,Rua Luiz da Cunha Menezes,Casas,42,2,2,1
27000,69093069,Manaus,Colônia Terra Nova,Travessa Ticuna,Casas,null,2,0,2
288720,69045000,Manaus,Planalto,Avenida Constantinopla,Apartamentos,55,2,null,2
450000,69054050,Manaus,Parque 10 de Novembro,Rua Márcio Figueiredo,Apartamentos,150,3,2,4
574500,69037900,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,85,3,2,2
200000,69095000,Manaus,Cidade Nova,Avenida Noel Nutels - de 851/852 a 2399/2400,Apartamentos,61,2,1,1
2329640,69057002,Manaus,Adrianópolis,Avenida Mário Ypiranga - de 1087/1088 a 2275/2276,Apartamentos,215,4,3,5
380000,69023001,Manaus,Tarumã-Açu,null,Casas,70,3,2,2
195000,69028331,Manaus,Flores,Rua Franz Schubert,Apartamentos,42,2,1,1
55000,69015138,Manaus,Colônia Terra Nova,Rua Fernando de Noronha,Casas,160,1,null,1
300000,69044650,Manaus,Planalto,Rua Elias Guedes da Silva,Casas,93,3,2,2
220000,69099762,Manaus,Novo Aleixo,Rua José Romão,Apartamentos,45,2,1,1
30000,69057060,Manaus,Adrianópolis,Rua Belo Horizonte,Casas,100,1,1,1
750000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,104,3,2,2
1500000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,134,3,2,5
450010,69037090,Manaus,Ponta Negra,Alameda Antônio Gomide,Apartamentos,66,2,1,2
180000,69028121,Manaus,Flores,Rua Coronel Joaquim Tinoco Valente,Casas,76,3,3,2
590000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,69,2,1,2
650005,69040220,Manaus,Dom Pedro I,Rua Acariquara,Casas,600,5,3,5
150000,69021005,Manaus,Tarumã,Avenida Dona Otília,Apartamentos,45,2,1,1
390000,69054714,Manaus,Parque 10 de Novembro,Rua Jack London,Apartamentos,93,3,1,3
450000,69063120,Manaus,São Francisco,Rua Pimenta Bueno,Casas,250,3,3,3
280000,69055400,Manaus,Parque 10 de Novembro,Rua Francisco Filho,Casas,null,3,1,2
310000,69044200,Manaus,Planalto,Rua Joaquim da Mota (Cj Belvedere),Casas,320,3,null,2
null,69080140,Manaus,Coroado,Rua Central,Casas,null,4,null,null
230000,69048340,Manaus,Alvorada,Rua Professora Cacilda Pedroso,Apartamentos,46,2,1,1
150000,69057030,Manaus,Adrianópolis,Rua Belém,Apartamentos,30,1,1,1
780000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,150,3,4,2
3000000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,10,4,5,5
240000,69039170,Manaus,Novo Israel,Rua Arca da Aliança - até 909/910,Casas,600,3,null,3
70000,69092410,Manaus,Nova Cidade,Rua Monte Albert,Casas,70,2,3,1
960000,69053050,Manaus,Nossa Senhora das Graças,Rua Rio Purús,Casas,135,4,4,5
500000,69057140,Manaus,Nossa Senhora das Graças,Rua Jorge Baird,Apartamentos,96,3,2,3
280134,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,90,3,2,2
142000,69058830,Manaus,Flores,Avenida Torquato Tapajós,Apartamentos,41,2,1,1
3500000,69041010,Manaus,Tarumã,Avenida do Turismo,Casas,500,4,5,5
480000,69093000,Manaus,Colônia Santo Antônio,Avenida Francisco Queiroz - até 1429 - lado ímpar,Casas,169,3,4,1
205000,69049072,Manaus,Da Paz,Rua Jorge Luiz Milani,Apartamentos,42,2,1,1
40000,69086726,Manaus,Gilberto Mestrinho,Rua Irapurá,Casas,null,2,0,1
212000,69060097,Manaus,Aleixo,Beco Abelardo Barbosa,Apartamentos,71,2,1,1
900000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,155,3,3,3
55000,69041363,Manaus,Tarumã,Rua Praia de Canoa Quebrada,Apartamentos,48,2,1,1
1300000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,328,3,4,4
150000,69057000,Manaus,Adrianópolis,Avenida Mário Ypiranga - até 436/437,Casas,400,3,3,3
620128,69054000,Manaus,Parque 10 de Novembro,Rua Dom João VI,Casas,150,3,2,4
200000,69057021,Manaus,Adrianópolis,Avenida Paraíba - de 1 ao fim - lado ímpar,Apartamentos,55,2,1,1
400000,69054000,Manaus,Parque 10 de Novembro,Rua Dom João VI,Apartamentos,69,2,1,1
385000,69054700,Manaus,Parque 10 de Novembro,Avenida Tancredo Neves - de 1079/1080 a 1859/1860,Casas,238,3,3,4
40000,69078712,Manaus,Japiim,Rua da Paz,Casas,null,2,null,1
270128,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,70,2,2,2
250000,69098449,Manaus,Novo Aleixo,Rua Heisei,Casas,54,2,2,2
280132,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,90,3,2,2
250000,69099762,Manaus,Novo Aleixo,Rua José Romão,Apartamentos,45,2,1,2
385000,null,null,null,null,Apartamentos,55,2,1,1
700000,69067380,Manaus,Petrópolis,Rua Gama de Abreu,Apartamentos,400,5,0,5
120000,69041360,Manaus,Tarumã,Travessa Canoa Quebrada,Apartamentos,60,2,1,1
330008,69041010,Manaus,Tarumã,Avenida do Turismo,Casas,102,3,4,3
650000,69023250,Manaus,Tarumã-Açu,Avenida Saíra Amarela,Casas,72,3,2,2
314390,69044000,Manaus,Planalto,Avenida Desembargador João Machado - até 1063/1064,Apartamentos,55,2,1,2
320000,69029120,Manaus,Santo Antônio,Avenida Padre Agostinho Caballero Martin,Apartamentos,66,2,1,2
650000,69040340,Manaus,Dom Pedro I,Rua Rita G. Barros,Apartamentos,100,3,2,2
85000,69005141,Manaus,Centro,Avenida 7 de Setembro - de 890 a 1182 - lado par,Apartamentos,53,1,null,1
247600,69044000,Manaus,Planalto,Avenida Desembargador João Machado - até 1063/1064,Apartamentos,51,2,1,2
460000,null,null,null,null,Casas,200,5,5,3
70000,69099005,Manaus,Novo Aleixo,Rua Cambará,Casas,25,2,0,1
600000,69040690,Manaus,Dom Pedro I,Rua Martim Afonso de Souza,Casas,300,4,2,5
140000,69023097,Manaus,Tarumã-Açu,Rua Mutum do Norte,Apartamentos,50,3,1,1
366000,69096280,Manaus,Cidade Nova,Rua São Lourenço,Casas,213,3,1,2
800000,69085288,Manaus,São José Operário,Rua José Romão,Casas,300,3,5,4
1500000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Apartamentos,133,2,2,3
1190000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,225,4,3,3
95000,69097315,Manaus,Nova Cidade,Avenida Nepal,Casas,128,2,2,2
490000,69058828,Manaus,Flores,Rua Jorge Luiz Milani,Apartamentos,116,3,2,2
1390000,69037225,Manaus,Ponta Negra,Avenida José Augusto Loureiro,Casas,246,4,5,5
250000,69086620,Manaus,São José Operário,Rua Rio Bauana - de 309/310 a 603/604,Apartamentos,70,2,1,1
null,69015595,Manaus,Colônia Terra Nova,Rua Morada Cristã,Casas,null,2,1,2
280000,69093383,Manaus,Colônia Santo Antônio,Rua Aurélio de Lira,Casas,360,4,5,3
1500129,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,170,3,2,4
3000000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,600,4,5,5
305000,69020010,Manaus,Centro,Avenida Getúlio Vargas - até 719/720,Casas,104,4,null,3
430000,69095014,Manaus,Cidade Nova,Avenida das Torres - até 1696 - lado par,Casas,300,4,5,3
380000,69058121,Manaus,Parque 10 de Novembro,Rua Visconde de Pedra Branca,Casas,81,3,2,2
270099,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,75,2,2,2
800000,69046000,Manaus,Alvorada,Avenida Cravina dos Poetas,Casas,276,5,2,4
170000,69021110,Manaus,Tarumã,Rua Violeta Menescal,Apartamentos,41,2,1,2
1500265,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,150,3,2,4
170000,69098298,Manaus,Novo Aleixo,Rua Caiapó,Casas,250,3,3,2
619900,69053120,Manaus,Nossa Senhora das Graças,Avenida Rio Guamá,Apartamentos,164,4,2,5
4500000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,800,5,4,5
270002,69099085,Manaus,Cidade de Deus,Rua Naim,Casas,200,3,2,2
231990,69037005,Manaus,Ponta Negra,Avenida do Turismo,Apartamentos,46,2,1,1
680000,69057040,Manaus,Adrianópolis,Rua Salvador,Apartamentos,96,3,2,3
300000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Apartamentos,73,3,1,2
360000,69055090,Manaus,Parque 10 de Novembro,Rua Professor Castelo Branco,Apartamentos,70,2,1,2
140000,69018150,Manaus,Lago Azul,Avenida Comendador José Cruz,Apartamentos,42,2,1,1
650010,69040220,Manaus,Dom Pedro I,Rua Acariquara,Casas,600,5,3,5
680000,69041460,Manaus,Tarumã,Rua Sino Azul,Casas,200,3,3,4
110000,69041360,Manaus,Tarumã,Travessa Canoa Quebrada,Apartamentos,42,2,1,1
1300001,69037090,Manaus,Ponta Negra,Alameda Antônio Gomide,Casas,500,4,5,5
200000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Casas,140,2,2,3
270000,69058010,Manaus,Flores,Rua Marquês de Caravelas,Casas,65,2,2,2
730000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,134,3,2,3
159000,69084000,Manaus,Zumbi dos Palmares,Rua Rio Badajós,Apartamentos,43,2,1,1
180000,69060458,Manaus,Aleixo,Rua Anamã,Casas,null,3,null,null
500000,69042050,Manaus,Alvorada,Rua Professora Lea Alencar - de 111/112 a 1659/1660,Casas,363,4,5,4
900000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Casas,210,4,4,5
1050000,69040465,Manaus,Dom Pedro I,Rua Alexandre de Moura,Casas,300,4,2,5
990000,69054260,Manaus,Parque 10 de Novembro,Rua Maroaga,Casas,360,4,4,5
150000,69088028,Manaus,Jorge Teixeira,Rua Cravinho (4ª Etapa),Casas,90,2,null,2
898346,69037061,Manaus,Ponta Negra,Alameda Zaire,Apartamentos,123,3,2,2
200000,69021005,Manaus,Tarumã,Avenida Dona Otília,Apartamentos,65,2,1,1
480000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,81,3,1,2
741950,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,145,3,2,3
300000,69078450,Manaus,Japiim,Rua Afonso de Albuquerque,Casas,200,5,1,4
348150,69037255,Manaus,Ponta Negra,Avenida Thales Loureiro,Apartamentos,60,3,2,1
880000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,275,3,5,5
170000,null,null,null,null,Casas,130,3,2,2
265005,69090000,Manaus,Cidade Nova,Avenida Noel Nutels - até 849/850,Casas,82,3,2,2
790000,69058580,Manaus,Flores,Rua Marquês de Tamandaré,Apartamentos,190,4,2,4
85000,69088120,Manaus,Jorge Teixeira,Rua das Camélias,Casas,60,3,2,2
1111111,69092410,Manaus,Nova Cidade,Rua Monte Albert,Casas,30,1,null,1
